,Campaign,Campaign ID,Campaign Start Date,Campaign End Date,Line Item,Line Item ID,Line Item End Date,Line Item Start Date,Cost,Impressions,Clicks
1509,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 17,2672434,2017-12-30,2017-01-02,27418.565189,534038,2285
1510,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 18,2459433,2017-12-30,2017-01-02,162179.387039,2912994,12986
1511,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 19,2470627,2017-12-30,2017-01-02,236627.96437,4258472,17800
1512,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 20,2459446,2017-12-30,2017-01-02,399222.85121,8760831,32305
1513,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 21,2459432,2017-12-30,2017-01-02,89925.380579,1884644,6536
1514,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 22,2459431,2017-12-30,2017-01-02,154550.669083,1891261,8061
1515,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 23,2630712,2017-04-09,2017-03-13,29179.087322,325485,1317
1516,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 24,2629665,2017-04-09,2017-03-13,104907.544819,1710969,7668
1517,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 25,2629669,2017-04-09,2017-03-13,31878.221416,572163,1703
1518,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 26,2629681,2017-04-09,2017-03-13,24219.270458,608177,1327
1519,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 27,2630703,2017-04-09,2017-03-13,5078.380993,63106,304
1520,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 28,2645066,2017-04-09,2017-03-14,24971.854352,325018,1499
1521,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 29,2632791,2017-04-09,2017-03-08,10196.465905,440399,364
1522,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 30,2630721,2017-04-09,2017-03-08,12239.636015,355967,656
1523,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 31,2587889,2017-03-12,2017-02-20,24882.417829,843494,2647
1524,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 32,2588015,2017-03-12,2017-02-20,19904.593887,602072,2605
1525,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 33,2588012,2017-03-12,2017-02-20,12503.611991,204558,1075
1526,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 34,2587887,2017-03-12,2017-02-20,19904.643084,236052,1393
1527,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 35,2916373,2017-07-03,2017-06-15,23778.719902,321221,1904
1528,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 36,2916372,2017-07-03,2017-06-15,21890.821593,549155,1006
1529,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 37,2916371,2017-07-03,2017-06-15,7761.055838,103239,303
1530,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 38,2916369,2017-07-03,2017-06-15,23880.477398,608363,1675
1531,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 39,2916367,2017-07-03,2017-06-15,4244.003252,94106,273
1532,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 40,2916366,2017-07-03,2017-06-15,33870.815615,1809226,3749
1533,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 41,2805568,2017-05-28,2017-05-08,44129.285485,495426,3051
1534,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 42,2805566,2017-05-28,2017-05-08,15519.163937,355737,1101
1535,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 43,2805565,2017-05-28,2017-05-08,15326.863726,207536,624
1536,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 44,2805564,2017-05-28,2017-05-08,28679.495402,829601,2113
1537,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 45,2807045,2017-05-28,2017-05-08,19444.57181,432725,1597
1538,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 46,2805562,2017-05-28,2017-05-08,94874.23475,4349683,13018
1539,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 47,2805561,2017-05-28,2017-05-08,14031.089254,180816,305
1540,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 48,2529131,2017-02-19,2017-01-18,33276.840877,474098,3231
1541,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 49,2529130,2017-02-19,2017-01-18,10960.171891,263686,570
1542,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 50,2529127,2017-02-19,2017-01-18,3756.256776,51896,90
1543,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 51,2529126,2017-02-19,2017-01-18,13734.833412,345814,1512
1544,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 52,2529122,2017-02-19,2017-01-18,1481.180978,18700,48
1545,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 53,2529152,2017-02-19,2017-01-18,6450.65683,231974,490
1546,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 54,2529124,2017-02-19,2017-01-18,4218.876802,70222,136
1547,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 55,2529164,2017-02-19,2017-01-18,10166.380847,133096,616
1548,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 56,2529168,2017-02-19,2017-01-18,19084.489335,298239,1342
1549,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 57,2529123,2017-02-19,2017-01-18,20803.385079,767284,1744
1550,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 58,2529175,2017-02-19,2017-01-18,12787.008422,206418,887
1551,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 59,2529189,2017-02-19,2017-01-18,19125.357865,307234,1204
1552,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 60,2463826,2017-01-22,2017-01-02,21890.123799,365372,1144
1553,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 61,2463825,2017-01-22,2017-01-02,21732.785051,495444,1552
1554,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 62,2463822,2017-01-22,2017-01-02,17983.217768,193743,433
1555,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 63,2463821,2017-01-22,2017-01-02,31880.145562,651057,4695
1556,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 64,2465576,2017-01-22,2017-01-02,15939.893863,273668,330
1557,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 65,2465427,2017-01-22,2017-01-02,21891.246525,907267,1967
1558,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 66,2463818,2017-01-22,2017-01-02,19424.34706,252471,536
1559,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 67,2768378,2017-05-07,2017-04-24,29869.982312,1417758,2212
1560,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 68,2768377,2017-05-07,2017-04-24,29469.414205,425348,1863
1561,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 69,2769148,2017-05-07,2017-04-19,1104.319611,15809,74
1562,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 70,2768375,2017-05-07,2017-04-24,32872.292817,1884420,4274
1563,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 71,2768373,2017-05-07,2017-04-24,22505.082393,596463,1277
1564,Campaign 188,754590,2017-01-02,2017-12-31,Line Item 72,2769163,2017-05-07,2017-04-19,17409.96901,214472,630
1565,Campaign 189,439460,2015-09-07,2015-10-09,Line Item 1,1620231,2015-10-08,2015-09-07,0.0,0,1
1566,Campaign 190,334472,2015-02-06,2015-04-06,Line Item 1,1335218,2015-04-06,2015-02-09,0.0,0,5
1567,Campaign 191,510387,2016-03-28,2016-06-12,Line Item 1,1932075,2016-06-12,2016-03-28,0.0,0,1
1568,Campaign 192,647275,2016-09-05,2016-09-25,Line Item 1,2158655,2016-09-25,2016-09-05,0.0,0,1
1569,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 1,2239740,2016-12-18,2016-09-12,0.0,0,0
1570,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 2,2239806,2016-12-18,2016-09-12,0.0,0,0
1571,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 3,2239738,2016-12-18,2016-09-12,0.0,0,0
1572,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 4,2239753,2016-12-18,2016-09-12,0.0,0,1
1573,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 5,2239730,2016-12-18,2016-09-12,0.0,0,0
1574,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 6,2239724,2016-12-18,2016-09-12,0.0,0,1
1575,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 7,2239739,2016-12-18,2016-09-12,0.0,0,0
1576,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 8,2239854,2016-12-18,2016-09-12,0.0,0,2
1577,Campaign 193,680857,2016-09-07,2016-12-18,Line Item 9,2378329,2016-12-18,2016-11-09,0.0,0,0
1578,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 1,2976347,2017-09-17,2017-08-30,29309.74801,490078,3140
1579,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 2,2975405,2017-09-17,2017-08-30,10598.835468,220480,528
1580,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 3,2976346,2017-09-17,2017-08-30,10040.4195,227908,1248
1581,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 4,2975403,2017-09-17,2017-08-30,26921.37147,595432,1760
1582,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 5,2976345,2017-09-17,2017-08-30,19104.759065,439575,1378
1583,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 6,2975402,2017-09-17,2017-08-30,26417.983151,433899,2095
1584,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 7,2975398,2017-09-17,2017-08-30,20323.07237,428442,571
1585,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 8,2975400,2017-09-17,2017-08-30,25323.961369,557297,1128
1586,Campaign 194,947512,2017-08-28,2017-09-17,Line Item 9,3058897,2017-09-17,2017-08-30,10451.515148,236094,651
1587,Campaign 195,1182618,2017-12-15,2017-12-31,Line Item 1,3422921,2017-12-31,2017-12-15,95519.985905,1715610,2199
1588,Campaign 196,457629,2015-10-05,2015-11-03,Line Item 1,1666745,2015-11-03,2015-10-09,0.0,0,1
1589,Campaign 197,1165640,2017-12-04,2017-12-17,Line Item 1,3364526,2017-12-17,2017-12-04,49051.878421,492780,1102
1590,Campaign 197,1165640,2017-12-04,2017-12-17,Line Item 2,3364528,2017-12-17,2017-12-04,28431.968932,262104,634
1591,Campaign 197,1165640,2017-12-04,2017-12-17,Line Item 3,3364512,2017-12-17,2017-12-04,79513.351108,1089038,2342
1592,Campaign 197,1165640,2017-12-04,2017-12-17,Line Item 4,3409091,2017-12-17,2017-12-12,82875.243315,935944,1727
1593,Campaign 198,386129,2015-06-15,2015-09-18,Line Item 1,1492329,2015-09-18,2015-06-15,0.0,0,2
1594,Campaign 199,1143719,2017-11-06,2017-12-29,Line Item 1,3288995,2017-12-29,2017-11-06,288593.735229,1740157,8838
1595,Campaign 199,1143719,2017-11-06,2017-12-29,Line Item 2,3289006,2017-12-29,2017-11-06,219284.774682,6738172,12476
1596,Campaign 199,1143719,2017-11-06,2017-12-29,Line Item 3,3289005,2017-12-29,2017-11-06,168179.328582,1366371,7032
1597,Campaign 199,1143719,2017-11-06,2017-12-29,Line Item 4,3289004,2017-12-29,2017-11-06,358883.189748,1620577,8450
1598,Campaign 199,1143719,2017-11-06,2017-12-29,Line Item 5,3289001,2017-12-29,2017-11-06,345366.040006,4386288,19880
1599,Campaign 200,1143764,2017-11-20,2017-11-26,Line Item 1,3289339,2017-11-25,2017-11-20,37598.239673,219012,1541
1600,Campaign 200,1143764,2017-11-20,2017-11-26,Line Item 2,3289340,2017-11-25,2017-11-20,8554.742586,234423,1067
1601,Campaign 200,1143764,2017-11-20,2017-11-26,Line Item 3,3289336,2017-11-25,2017-11-20,42861.850589,151358,800
1602,Campaign 200,1143764,2017-11-20,2017-11-26,Line Item 4,3289331,2017-11-25,2017-11-20,47865.426337,164238,1041
1603,Campaign 200,1143764,2017-11-20,2017-11-26,Line Item 5,3289321,2017-11-25,2017-11-20,46691.148585,657014,5358
1604,Campaign 201,1123780,2017-10-16,2017-11-05,Line Item 1,3254439,2017-10-31,2017-10-23,35947.999634,465012,1085
1605,Campaign 201,1123780,2017-10-16,2017-11-05,Line Item 2,3254433,2017-10-31,2017-10-23,35222.30857,1066698,1601
1606,Campaign 201,1123780,2017-10-16,2017-11-05,Line Item 3,3254430,2017-10-31,2017-10-23,60282.36895,647814,1964
1607,Campaign 201,1123780,2017-10-16,2017-11-05,Line Item 4,3254470,2017-10-31,2017-10-23,13948.879997,310680,733
1608,Campaign 201,1123780,2017-10-16,2017-11-05,Line Item 5,3254424,2017-10-31,2017-10-23,55769.179401,842362,4797
1609,Campaign 202,485249,2015-11-16,2015-12-31,Line Item 1,1729725,2015-12-31,2015-11-16,0.0,0,1
1610,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 1,3040611,2017-08-26,2017-08-15,17533.875156,250508,666
1611,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 2,3040617,2017-08-26,2017-08-15,18441.853121,220594,867
1612,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 3,3040578,2017-08-26,2017-08-15,18383.451508,303023,651
1613,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 4,3040593,2017-08-26,2017-08-15,34529.074588,736639,1371
1614,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 5,3040580,2017-08-26,2017-08-15,18438.278012,157973,1244
1615,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 6,3040587,2017-08-26,2017-08-15,67391.435683,1515678,3297
1616,Campaign 203,978348,2017-08-15,2017-08-26,Line Item 7,3040584,2017-08-26,2017-08-15,69726.648015,1088813,4678
1617,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 1,2777480,2017-06-18,2017-05-01,31790.94678,411044,1112
1618,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 2,2777481,2017-06-18,2017-05-01,31900.558859,413827,1189
1619,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 3,2777633,2017-06-18,2017-05-01,31489.057085,391359,1053
1620,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 4,2777447,2017-06-18,2017-05-01,32206.978198,429820,1185
1621,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 5,2777619,2017-06-18,2017-05-01,32299.516668,426704,1680
1622,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 6,2777478,2017-06-18,2017-05-01,29885.828879,434732,1208
1623,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 7,2919957,2017-06-18,2017-06-15,7668.140171,110126,230
1624,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 8,2775826,2017-06-18,2017-05-01,32287.288044,550196,1428
1625,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 9,2777605,2017-06-18,2017-05-01,32347.439358,438878,2637
1626,Campaign 204,882876,2017-05-01,2017-06-18,Line Item 10,2777537,2017-06-18,2017-05-01,36076.677474,541599,3897
1627,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 1,2273815,2016-12-30,2016-10-31,0.0,0,1
1628,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 2,2273843,2016-12-30,2016-10-31,0.0,0,2
1629,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 3,2273845,2016-12-30,2016-10-31,0.0,0,1
1630,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 4,2465714,2016-12-30,2016-12-14,0.0,0,1
1631,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 5,2273811,2016-12-30,2016-10-31,0.0,0,1
1632,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 6,2273809,2016-12-30,2016-10-31,0.0,0,3
1633,Campaign 205,691923,2016-10-31,2016-12-31,Line Item 7,2472348,2016-12-30,2016-12-17,0.0,0,1
1634,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 1,3085852,2017-10-08,2017-08-28,7181.954628,203573,296
1635,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 2,3085838,2017-10-08,2017-08-28,2046.521109,51285,58
1636,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 3,3085831,2017-10-08,2017-08-28,2591.795509,33715,4
1637,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 4,3085867,2017-10-08,2017-08-28,12678.058644,201948,277
1638,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 5,3085798,2017-10-08,2017-08-28,21574.205133,363483,967
1639,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 6,3085821,2017-10-08,2017-08-28,249.226498,4324,9
1640,Campaign 206,1000952,2017-08-24,2017-10-08,Line Item 7,3085800,2017-10-08,2017-08-28,163.493797,2786,15
1641,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 1,3402758,2017-12-31,2017-12-11,40822.067197,680363,2370
1642,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 2,3402881,2017-12-31,2017-12-11,9008.627988,100148,155
1643,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 3,3402911,2017-12-31,2017-12-11,18661.04519,276866,706
1644,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 4,3402930,2017-12-31,2017-12-11,10304.346691,113885,204
1645,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 5,3402896,2017-12-31,2017-12-11,18622.47368,321159,882
1646,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 6,3402852,2017-12-31,2017-12-11,18627.680329,317843,843
1647,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 7,3402923,2017-12-31,2017-12-11,18626.165606,317995,906
1648,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 8,3400982,2017-12-31,2017-12-11,37866.435264,1027467,2758
1649,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 9,3402819,2017-12-31,2017-12-11,41223.116699,1110093,3991
1650,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 10,3408736,2017-12-31,2017-12-11,1570.235648,20754,63
1651,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 11,3408738,2017-12-31,2017-12-11,992.510471,14543,38
1652,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 12,3408740,2017-12-31,2017-12-11,3029.283029,57231,98
1653,Campaign 207,1174933,2017-12-11,2017-12-31,Line Item 13,3400957,2017-12-31,2017-12-11,1125.319697,17649,30
1654,Campaign 208,1026767,2017-09-18,2017-10-08,Line Item 1,3142740,2017-10-08,2017-09-18,14694.500502,184915,143
1655,Campaign 208,1026767,2017-09-18,2017-10-08,Line Item 2,3142741,2017-10-08,2017-09-18,29874.304453,441674,773
1656,Campaign 208,1026767,2017-09-18,2017-10-08,Line Item 3,3142716,2017-10-08,2017-09-18,6864.24474,89473,116
1657,Campaign 208,1026767,2017-09-18,2017-10-08,Line Item 4,3142709,2017-10-08,2017-09-18,2049.142427,27670,58
1658,Campaign 208,1026767,2017-09-18,2017-10-08,Line Item 5,3142670,2017-10-08,2017-09-18,8730.277164,142062,158
1659,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 1,3142806,2017-11-19,2017-10-16,10628.418642,144065,41
1660,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 2,3142799,2017-11-19,2017-10-16,56527.054163,763777,946
1661,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 3,3142805,2017-11-19,2017-10-16,50184.941271,685692,1007
1662,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 4,3142794,2017-11-19,2017-10-16,1091.106015,14690,35
1663,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 5,3142790,2017-11-19,2017-10-16,918.501899,11982,27
1664,Campaign 209,948355,2017-10-16,2017-11-19,Line Item 6,3142789,2017-11-19,2017-10-16,526.083732,6850,7
1665,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 1,2873227,2017-06-25,2017-05-29,16633.12634,194094,210
1666,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 2,2834731,2017-06-25,2017-05-15,14320.845345,156662,472
1667,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 3,2834574,2017-06-25,2017-05-15,12919.61623,271735,568
1668,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 4,2834570,2017-06-25,2017-05-15,13071.480711,230771,514
1669,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 5,2873243,2017-06-25,2017-05-29,84.782234,848,0
1670,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 6,2834581,2017-06-25,2017-05-15,12917.45688,254294,573
1671,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 7,2834568,2017-06-25,2017-05-15,32676.461168,579088,1455
1672,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 8,2834522,2017-06-25,2017-05-15,12935.99936,251870,557
1673,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 9,2873187,2017-06-25,2017-05-29,24602.945295,297197,332
1674,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 10,2834674,2017-06-25,2017-05-15,12788.103276,185224,781
1675,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 11,2864026,2017-06-18,2017-05-24,122222.02317,1860016,3744
1676,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 12,2834487,2017-06-18,2017-05-15,11438.386539,245521,360
1677,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 13,2834494,2017-06-18,2017-05-15,12821.965548,249913,577
1678,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 14,2834496,2017-06-18,2017-05-15,12546.966189,200879,733
1679,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 15,2863964,2017-06-18,2017-05-24,123833.875933,2754904,5380
1680,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 16,2834451,2017-06-18,2017-05-15,12673.83933,192622,579
1681,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 17,2834470,2017-06-18,2017-05-15,12800.510456,199759,622
1682,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 18,2834471,2017-06-18,2017-05-15,13127.84805,189179,786
1683,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 19,2863911,2017-06-18,2017-05-24,123492.924935,1847716,6005
1684,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 20,2834504,2017-06-18,2017-05-15,13191.205221,216914,750
1685,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 21,2834867,2017-06-25,2017-05-15,32132.894816,897895,1441
1686,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 22,2834635,2017-06-25,2017-05-15,10560.123359,212933,284
1687,Campaign 210,888364,2017-05-15,2017-06-25,Line Item 23,2834615,2017-06-25,2017-05-15,2.939562,44,5
1688,Campaign 211,574632,2016-04-11,2016-06-12,Line Item 1,1965507,2016-06-12,2016-04-11,0.0,0,2
1689,Campaign 211,574632,2016-04-11,2016-06-12,Line Item 2,1965556,2016-06-12,2016-04-11,0.0,0,1
1690,Campaign 211,574632,2016-04-11,2016-06-12,Line Item 3,1987912,2016-06-12,2016-04-18,0.0,0,3
